,ID,Name,Age,Photo,Nationality,Flag,Club,Value,Wage,Joined,Contract Valid Until,Release Clause
145,176769,Jonas,34,https://cdn.sofifa.org/players/4/19/176769.png,Brazil,https://cdn.sofifa.org/flags/54.png,SL Benfica,€16.5M,€25K,12-Sep-14,2020,€33M
146,172879,Sokratis,30,https://cdn.sofifa.org/players/4/19/172879.png,Greece,https://cdn.sofifa.org/flags/22.png,Arsenal,€23M,€140K,2-Jul-18,2021,€43.7M
147,167628,S. Ruffier,31,https://cdn.sofifa.org/players/4/19/167628.png,France,https://cdn.sofifa.org/flags/18.png,AS Saint-Étienne,€19M,€41K,11-Jul-11,2021,€36.1M
148,167397,Falcao,32,https://cdn.sofifa.org/players/4/19/167397.png,Colombia,https://cdn.sofifa.org/flags/56.png,AS Monaco,€25M,€115K,1-Jul-13,2020,€47.5M
149,163587,K. Schmeichel,31,https://cdn.sofifa.org/players/4/19/163587.png,Denmark,https://cdn.sofifa.org/flags/13.png,Leicester City,€19M,€78K,1-Jun-11,2023,€36.1M
150,157481,Raúl Albiol,32,https://cdn.sofifa.org/players/4/19/157481.png,Spain,https://cdn.sofifa.org/flags/45.png,Napoli,€18M,€88K,21-Jul-13,2021,€30.6M
151,143076,A. Gómez,30,https://cdn.sofifa.org/players/4/19/143076.png,Argentina,https://cdn.sofifa.org/flags/52.png,Atalanta,€30M,€53K,2-Sep-14,2022,€51M
152,137186,A. Barzagli,37,https://cdn.sofifa.org/players/4/19/137186.png,Italy,https://cdn.sofifa.org/flags/27.png,Juventus,€4.2M,€95K,1-Jan-11,2019,€6.9M
153,20775,Quaresma,34,https://cdn.sofifa.org/players/4/19/20775.png,Portugal,https://cdn.sofifa.org/flags/38.png,Beşiktaş JK,€15.5M,€80K,22-Jul-15,2020,€29.5M
154,9014,A. Robben,34,https://cdn.sofifa.org/players/4/19/9014.png,Netherlands,https://cdn.sofifa.org/flags/34.png,FC Bayern München,€15.5M,€110K,28-Aug-09,2019,€25.6M
155,231443,O. Dembélé,21,https://cdn.sofifa.org/players/4/19/231443.png,France,https://cdn.sofifa.org/flags/18.png,FC Barcelona,€40M,€155K,28-Aug-17,2022,€90M
156,230666,Gabriel Jesus,21,https://cdn.sofifa.org/players/4/19/230666.png,Brazil,https://cdn.sofifa.org/flags/54.png,Manchester City,€41M,€130K,3-Aug-16,2023,€84.1M
157,230481,Ronaldo Cabrais,26,https://cdn.sofifa.org/players/4/19/230481.png,Brazil,https://cdn.sofifa.org/flags/54.png,Grêmio,€28M,€51K,1-Jan-18,2021,€50.4M
158,230375,Josué Chiamulera,26,https://cdn.sofifa.org/players/4/19/230375.png,Brazil,https://cdn.sofifa.org/flags/54.png,Grêmio,€22.5M,€43K,1-Jan-18,2021,€40.5M
159,230294,Louri Beretta,26,https://cdn.sofifa.org/players/4/19/230294.png,Brazil,https://cdn.sofifa.org/flags/54.png,Atlético Mineiro,€28.5M,€60K,1-Jan-18,2021,€54.2M
160,225850,P. Kimpembe,22,https://cdn.sofifa.org/players/4/19/225850.png,France,https://cdn.sofifa.org/flags/18.png,Paris Saint-Germain,€30.5M,€82K,1-Jul-15,2023,€62.5M
161,220971,N. Keïta,23,https://cdn.sofifa.org/players/4/19/220971.png,Guinea,https://cdn.sofifa.org/flags/118.png,Liverpool,€34M,€120K,1-Jul-18,2023,€67.2M
162,219683,C. Tolisso,23,https://cdn.sofifa.org/players/4/19/219683.png,France,https://cdn.sofifa.org/flags/18.png,FC Bayern München,€34M,€85K,1-Jul-17,2022,€58.7M
163,213565,T. Lemar,22,https://cdn.sofifa.org/players/4/19/213565.png,France,https://cdn.sofifa.org/flags/18.png,Atlético Madrid,€35.5M,€64K,1-Jul-18,2023,€79.9M
164,213345,K. Coman,22,https://cdn.sofifa.org/players/4/19/213345.png,France,https://cdn.sofifa.org/flags/18.png,FC Bayern München,€34M,€85K,30-Aug-15,2023,€58.7M
165,213331,J. Tah,22,https://cdn.sofifa.org/players/4/19/213331.png,Germany,https://cdn.sofifa.org/flags/21.png,Bayer 04 Leverkusen,€29.5M,€67K,16-Jul-15,2023,€52.4M
166,212523,Anderson Talisca,24,https://cdn.sofifa.org/players/4/19/212523.png,Brazil,https://cdn.sofifa.org/flags/54.png,Guangzhou Evergrande Taobao FC,€36.5M,€18K,,31-Dec-18,
167,212188,T. Werner,22,https://cdn.sofifa.org/players/4/19/212188.png,Germany,https://cdn.sofifa.org/flags/21.png,RB Leipzig,€34.5M,€70K,1-Jul-16,2020,€61.2M
168,210008,A. Rabiot,23,https://cdn.sofifa.org/players/4/19/210008.png,France,https://cdn.sofifa.org/flags/18.png,Paris Saint-Germain,€33M,€91K,1-Jul-12,2019,€63.5M
169,209658,L. Goretzka,23,https://cdn.sofifa.org/players/4/19/209658.png,Germany,https://cdn.sofifa.org/flags/21.png,FC Bayern München,€34M,€85K,1-Jul-18,2022,€58.7M
170,208808,Q. Promes,26,https://cdn.sofifa.org/players/4/19/208808.png,Netherlands,https://cdn.sofifa.org/flags/34.png,Sevilla FC,€30.5M,€28K,31-Aug-18,2023,€66.3M
171,208670,H. Ziyech,25,https://cdn.sofifa.org/players/4/19/208670.png,Morocco,https://cdn.sofifa.org/flags/129.png,Ajax,€32.5M,€28K,30-Aug-16,2021,€47.9M
172,208618,Lucas Vázquez,27,https://cdn.sofifa.org/players/4/19/208618.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Madrid,€27M,€205K,2-Jul-15,2021,€55.4M
173,208418,Y. Carrasco,24,https://cdn.sofifa.org/players/4/19/208418.png,Belgium,https://cdn.sofifa.org/flags/7.png,Dalian YiFang FC,€33M,€20K,26-Feb-18,2021,€73.4M
174,208093,Gerard Moreno,26,https://cdn.sofifa.org/players/4/19/208093.png,Spain,https://cdn.sofifa.org/flags/45.png,Villarreal CF,€32M,€53K,2-Jul-18,2023,€69.6M
175,207863,Felipe,29,https://cdn.sofifa.org/players/4/19/207863.png,Brazil,https://cdn.sofifa.org/flags/54.png,FC Porto,€20M,€22K,1-Jul-16,2021,€40M
176,207410,M. Kovačić,24,https://cdn.sofifa.org/players/4/19/207410.png,Croatia,https://cdn.sofifa.org/flags/10.png,Chelsea,€35M,€165K,,30-Jun-19,
177,206585,Kepa,23,https://cdn.sofifa.org/players/4/19/206585.png,Spain,https://cdn.sofifa.org/flags/45.png,Chelsea,€28.5M,€84K,8-Aug-18,2025,€58.4M
178,206545,Manu Trigueros,26,https://cdn.sofifa.org/players/4/19/206545.png,Spain,https://cdn.sofifa.org/flags/45.png,Villarreal CF,€30M,€49K,1-Jul-11,2022,€65.3M
179,206113,S. Gnabry,22,https://cdn.sofifa.org/players/4/19/206113.png,Germany,https://cdn.sofifa.org/flags/21.png,FC Bayern München,€34.5M,€85K,1-Jul-17,2020,€59.5M
180,204935,J. Pickford,24,https://cdn.sofifa.org/players/4/19/204935.png,England,https://cdn.sofifa.org/flags/14.png,Everton,€25M,€78K,15-Jun-17,2024,€49.4M
181,204639,S. Savić,27,https://cdn.sofifa.org/players/4/19/204639.png,Montenegro,https://cdn.sofifa.org/flags/15.png,Atlético Madrid,€26M,€67K,20-Jul-15,2020,€55.3M
182,203574,J. Stones,24,https://cdn.sofifa.org/players/4/19/203574.png,England,https://cdn.sofifa.org/flags/14.png,Manchester City,€28.5M,€125K,9-Aug-16,2022,€54.9M
183,202651,Suso,24,https://cdn.sofifa.org/players/4/19/202651.png,Spain,https://cdn.sofifa.org/flags/45.png,Milan,€33M,€115K,17-Jan-15,2022,€58.6M
184,202166,J. Draxler,24,https://cdn.sofifa.org/players/4/19/202166.png,Germany,https://cdn.sofifa.org/flags/21.png,Paris Saint-Germain,€32.5M,€91K,3-Jan-17,2021,€62.6M
185,201995,Felipe Anderson,25,https://cdn.sofifa.org/players/4/19/201995.png,Brazil,https://cdn.sofifa.org/flags/54.png,West Ham United,€31.5M,€110K,15-Jul-18,2022,€62.2M
186,200949,Lucas Moura,25,https://cdn.sofifa.org/players/4/19/200949.png,Brazil,https://cdn.sofifa.org/flags/54.png,Tottenham Hotspur,€31M,€115K,31-Jan-18,2023,€59.7M
187,200888,Danilo Pereira,26,https://cdn.sofifa.org/players/4/19/200888.png,Portugal,https://cdn.sofifa.org/flags/38.png,FC Porto,€27M,€21K,2-Jul-15,2022,€56M
188,200724,Nacho Fernández,28,https://cdn.sofifa.org/players/4/19/200724.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Madrid,€24.5M,€180K,1-Aug-10,2021,€52.1M
189,200316,T. Horn,25,https://cdn.sofifa.org/players/4/19/200316.png,Germany,https://cdn.sofifa.org/flags/21.png,1. FC Köln,€24M,€25K,1-Jul-11,2023,€37.8M
190,199914,Allan,27,https://cdn.sofifa.org/players/4/19/199914.png,Brazil,https://cdn.sofifa.org/flags/54.png,Napoli,€26.5M,€87K,22-Jul-15,2023,€45.1M
191,199845,F. Acerbi,30,https://cdn.sofifa.org/players/4/19/199845.png,Italy,https://cdn.sofifa.org/flags/27.png,Lazio,€19M,€64K,11-Jul-18,2023,€32.3M
192,199564,Sergi Roberto,26,https://cdn.sofifa.org/players/4/19/199564.png,Spain,https://cdn.sofifa.org/flags/45.png,FC Barcelona,€26.5M,€170K,1-Jul-13,2022,€56.3M
193,198329,Rodrigo,27,https://cdn.sofifa.org/players/4/19/198329.png,Spain,https://cdn.sofifa.org/flags/45.png,Valencia CF,€30.5M,€57K,3-Dec-14,2022,€66.3M
194,197965,Pizzi,28,https://cdn.sofifa.org/players/4/19/197965.png,Portugal,https://cdn.sofifa.org/flags/38.png,SL Benfica,€25.5M,€22K,30-Jul-13,2022,€51M
195,195365,K. Kampl,27,https://cdn.sofifa.org/players/4/19/195365.png,Slovenia,https://cdn.sofifa.org/flags/44.png,RB Leipzig,€26.5M,€74K,31-Aug-17,2021,€45.1M
196,194404,Neto,28,https://cdn.sofifa.org/players/4/19/194404.png,Brazil,https://cdn.sofifa.org/flags/54.png,Valencia CF,€21M,€41K,7-Jul-17,2021,€45.7M
197,193698,O. Baumann,28,https://cdn.sofifa.org/players/4/19/193698.png,Germany,https://cdn.sofifa.org/flags/21.png,TSG 1899 Hoffenheim,€21M,€42K,1-Jul-14,2021,€37.3M
198,193474,I. Gueye,28,https://cdn.sofifa.org/players/4/19/193474.png,Senegal,https://cdn.sofifa.org/flags/136.png,Everton,€21M,€125K,3-Aug-16,2022,€39.9M
199,192883,H. Mkhitaryan,29,https://cdn.sofifa.org/players/4/19/192883.png,Armenia,https://cdn.sofifa.org/flags/3.png,Arsenal,€25.5M,€145K,22-Jan-18,2021,€48.5M
200,192638,Marcos Alonso,27,https://cdn.sofifa.org/players/4/19/192638.png,Spain,https://cdn.sofifa.org/flags/45.png,Chelsea,€24M,€130K,31-Aug-16,2023,€46.2M
201,192593,D. Subašić,33,https://cdn.sofifa.org/players/4/19/192593.png,Croatia,https://cdn.sofifa.org/flags/10.png,AS Monaco,€13M,€70K,24-Jan-12,2020,€24.7M
202,190547,K. Glik,30,https://cdn.sofifa.org/players/4/19/190547.png,Poland,https://cdn.sofifa.org/flags/37.png,AS Monaco,€19M,€86K,6-Jul-16,2021,€36.1M
203,189712,K. Strootman,28,https://cdn.sofifa.org/players/4/19/189712.png,Netherlands,https://cdn.sofifa.org/flags/34.png,Olympique de Marseille,€21M,€66K,28-Aug-18,2023,€39.9M
204,189068,B. Dost,29,https://cdn.sofifa.org/players/4/19/189068.png,Netherlands,https://cdn.sofifa.org/flags/34.png,Sporting CP,€26M,€26K,28-Aug-16,2021,€52M
205,188152,Oscar,26,https://cdn.sofifa.org/players/4/19/188152.png,Brazil,https://cdn.sofifa.org/flags/54.png,Shanghai SIPG FC,€30.5M,€29K,1-Jan-17,2020,€69.4M
206,186627,M. Balotelli,27,https://cdn.sofifa.org/players/4/19/186627.png,Italy,https://cdn.sofifa.org/flags/27.png,OGC Nice,€27.5M,€55K,31-Aug-16,2019,€52.3M
207,185221,Luiz Gustavo,30,https://cdn.sofifa.org/players/4/19/185221.png,Brazil,https://cdn.sofifa.org/flags/54.png,Olympique de Marseille,€19M,€63K,4-Jul-17,2021,€36.1M
208,184942,Giuliano,28,https://cdn.sofifa.org/players/4/19/184942.png,Brazil,https://cdn.sofifa.org/flags/54.png,Al Nassr,€26M,€64K,20-Aug-18,2021,€44.2M
209,179944,David Luiz,31,https://cdn.sofifa.org/players/4/19/179944.png,Brazil,https://cdn.sofifa.org/flags/54.png,Chelsea,€17.5M,€130K,31-Aug-16,2019,€32.4M
210,179783,R. Fährmann,29,https://cdn.sofifa.org/players/4/19/179783.png,Germany,https://cdn.sofifa.org/flags/21.png,FC Schalke 04,€20M,€38K,1-Jul-11,2022,€35.5M
211,178088,Juan Mata,30,https://cdn.sofifa.org/players/4/19/178088.png,Spain,https://cdn.sofifa.org/flags/45.png,Manchester United,€24.5M,€160K,25-Jan-14,2019,€45.3M
212,178086,Adán,31,https://cdn.sofifa.org/players/4/19/178086.png,Spain,https://cdn.sofifa.org/flags/45.png,Atlético Madrid,€15.5M,€55K,10-Jul-18,2020,€31.8M
213,178005,Rui Patrício,30,https://cdn.sofifa.org/players/4/19/178005.png,Portugal,https://cdn.sofifa.org/flags/38.png,Wolverhampton Wanderers,€16.5M,€74K,18-Jun-18,2022,€31.4M
214,177683,Y. Sommer,29,https://cdn.sofifa.org/players/4/19/177683.png,Switzerland,https://cdn.sofifa.org/flags/47.png,Borussia Mönchengladbach,€20M,€35K,1-Jul-14,2021,€35.5M
215,177610,Javi Martínez,29,https://cdn.sofifa.org/players/4/19/177610.png,Spain,https://cdn.sofifa.org/flags/45.png,FC Bayern München,€20M,€94K,29-Aug-12,2021,€33M
216,177457,L. Bender,29,https://cdn.sofifa.org/players/4/19/177457.png,Germany,https://cdn.sofifa.org/flags/21.png,Bayer 04 Leverkusen,€20M,€82K,18-Aug-09,2021,€34M
217,176266,Lucas Leiva,31,https://cdn.sofifa.org/players/4/19/176266.png,Brazil,https://cdn.sofifa.org/flags/54.png,Lazio,€17.5M,€64K,18-Jul-17,2020,€29.8M
218,163705,S. Mandanda,33,https://cdn.sofifa.org/players/4/19/163705.png,France,https://cdn.sofifa.org/flags/18.png,Olympique de Marseille,€13M,€51K,11-Jul-17,2020,€24.7M
219,162895,Cesc Fàbregas,31,https://cdn.sofifa.org/players/4/19/162895.png,Spain,https://cdn.sofifa.org/flags/45.png,Chelsea,€22M,€140K,1-Jul-14,2019,€40.7M
220,162240,M. Dembélé,30,https://cdn.sofifa.org/players/4/19/162240.png,Belgium,https://cdn.sofifa.org/flags/7.png,Tottenham Hotspur,€24M,€120K,1-Aug-12,2019,€44.4M
221,156616,F. Ribéry,35,https://cdn.sofifa.org/players/4/19/156616.png,France,https://cdn.sofifa.org/flags/18.png,FC Bayern München,€11.5M,€72K,1-Jul-07,2019,€19M
222,104389,R. Jarstein,33,https://cdn.sofifa.org/players/4/19/104389.png,Norway,https://cdn.sofifa.org/flags/36.png,Hertha BSC,€13M,€33K,1-Jan-14,2021,€22.1M
223,53302,D. De Rossi,34,https://cdn.sofifa.org/players/4/19/53302.png,Italy,https://cdn.sofifa.org/flags/27.png,Roma,€8M,€80K,1-Jul-02,2019,€13.6M
224,24630,Pepe Reina,35,https://cdn.sofifa.org/players/4/19/24630.png,Spain,https://cdn.sofifa.org/flags/45.png,Milan,€6M,€56K,2-Jul-18,2021,€10.2M
225,236583,J. Pavlenka,26,https://cdn.sofifa.org/players/4/19/236583.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,SV Werder Bremen,€19.5M,€30K,1-Jul-17,2021,€34.6M
226,235243,M. de Ligt,18,https://cdn.sofifa.org/players/4/19/235243.png,Netherlands,https://cdn.sofifa.org/flags/34.png,Ajax,€27M,€11K,24-Oct-16,2021,€43.2M
227,231866,Rodri,22,https://cdn.sofifa.org/players/4/19/231866.png,Spain,https://cdn.sofifa.org/flags/45.png,Atlético Madrid,€29M,€59K,1-Jul-18,2023,€61.6M
228,230658,Arthur,21,https://cdn.sofifa.org/players/4/19/230658.png,Brazil,https://cdn.sofifa.org/flags/54.png,FC Barcelona,€32.5M,€125K,9-Jul-18,2024,€73.1M
229,230621,G. Donnarumma,19,https://cdn.sofifa.org/players/4/19/230621.png,Italy,https://cdn.sofifa.org/flags/27.png,Milan,€29M,€23K,1-Jul-15,2021,€55.1M
230,230258,Rosberto Dourado,30,https://cdn.sofifa.org/players/4/19/230258.png,Brazil,https://cdn.sofifa.org/flags/54.png,Atlético Mineiro,€16.5M,€46K,1-Jan-18,2018,€31.4M
231,230225,Juiano Mestres,34,https://cdn.sofifa.org/players/4/19/230225.png,Brazil,https://cdn.sofifa.org/flags/54.png,Cruzeiro,€6.5M,€39K,1-Jan-18,2021,€12.4M
232,230168,Raphaelito Anjos,30,https://cdn.sofifa.org/players/4/19/230168.png,Brazil,https://cdn.sofifa.org/flags/54.png,Grêmio,€14M,€32K,1-Jan-18,2021,€25.2M
233,227055,Gelson Martins,23,https://cdn.sofifa.org/players/4/19/227055.png,Portugal,https://cdn.sofifa.org/flags/38.png,Atlético Madrid,€29.5M,€59K,25-Jul-18,2023,€62.7M
234,224411,Gonçalo Guedes,21,https://cdn.sofifa.org/players/4/19/224411.png,Portugal,https://cdn.sofifa.org/flags/38.png,Valencia CF,€29M,€36K,29-Aug-18,2024,€63.1M
235,223959,L. Torreira,22,https://cdn.sofifa.org/players/4/19/223959.png,Uruguay,https://cdn.sofifa.org/flags/60.png,Arsenal,€25M,€98K,12-Jul-18,2023,€49.4M
236,222737,Malcom,21,https://cdn.sofifa.org/players/4/19/222737.png,Brazil,https://cdn.sofifa.org/flags/54.png,FC Barcelona,€31.5M,€140K,24-Jul-18,2023,€70.9M
237,221087,Pau López,23,https://cdn.sofifa.org/players/4/19/221087.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Betis,€21.5M,€21K,4-Jul-18,2023,€46.8M
238,220814,L. Hernández,22,https://cdn.sofifa.org/players/4/19/220814.png,France,https://cdn.sofifa.org/flags/18.png,Atlético Madrid,€25.5M,€53K,1-Jul-15,2024,€57.4M
239,220440,C. Lenglet,23,https://cdn.sofifa.org/players/4/19/220440.png,France,https://cdn.sofifa.org/flags/18.png,FC Barcelona,€26M,€135K,12-Jul-18,2023,€58.5M
240,216354,A. Kramarić,27,https://cdn.sofifa.org/players/4/19/216354.png,Croatia,https://cdn.sofifa.org/flags/10.png,TSG 1899 Hoffenheim,€26M,€54K,16-Jan-15,2022,€46.2M
241,216267,A. Robertson,24,https://cdn.sofifa.org/players/4/19/216267.png,Scotland,https://cdn.sofifa.org/flags/42.png,Liverpool,€24.5M,€98K,21-Jul-17,2021,€48.4M
242,216194,Dani García,28,https://cdn.sofifa.org/players/4/19/216194.png,Spain,https://cdn.sofifa.org/flags/45.png,Athletic Club de Bilbao,€20M,€33K,2-Jul-18,2022,€43.5M
243,212404,F. Bernardeschi,24,https://cdn.sofifa.org/players/4/19/212404.png,Italy,https://cdn.sofifa.org/flags/27.png,Juventus,€29.5M,€110K,24-Jul-17,2022,€50.9M
244,212194,J. Brandt,22,https://cdn.sofifa.org/players/4/19/212194.png,Germany,https://cdn.sofifa.org/flags/21.png,Bayer 04 Leverkusen,€30.5M,€68K,1-Jan-14,2021,€58M
245,211320,D. Rugani,23,https://cdn.sofifa.org/players/4/19/211320.png,Italy,https://cdn.sofifa.org/flags/27.png,Juventus,€24.5M,€95K,4-Feb-15,2021,€42.3M
246,210617,Samu Castillejo,23,https://cdn.sofifa.org/players/4/19/210617.png,Spain,https://cdn.sofifa.org/flags/45.png,Milan,€29M,€94K,17-Aug-18,2023,€51.5M
247,210514,João Cancelo,24,https://cdn.sofifa.org/players/4/19/210514.png,Portugal,https://cdn.sofifa.org/flags/38.png,Juventus,€25.5M,€95K,1-Jul-18,2023,€47.2M
248,210413,A. Romagnoli,23,https://cdn.sofifa.org/players/4/19/210413.png,Italy,https://cdn.sofifa.org/flags/27.png,Milan,€26.5M,€84K,11-Aug-15,2022,€50.4M
249,209989,T. Partey,25,https://cdn.sofifa.org/players/4/19/209989.png,Ghana,https://cdn.sofifa.org/flags/117.png,Atlético Madrid,€25.5M,€59K,1-Jul-15,2023,€57.4M
250,209297,Fred,25,https://cdn.sofifa.org/players/4/19/209297.png,Brazil,https://cdn.sofifa.org/flags/54.png,Manchester United,€26.5M,€140K,21-Jun-18,2023,€51M
251,208830,J. Vardy,31,https://cdn.sofifa.org/players/4/19/208830.png,England,https://cdn.sofifa.org/flags/14.png,Leicester City,€20M,€96K,1-May-12,2022,€38M
252,208596,A. Belotti,24,https://cdn.sofifa.org/players/4/19/208596.png,Italy,https://cdn.sofifa.org/flags/27.png,Torino,€30M,€58K,17-Aug-15,2021,€53.3M
253,208448,E. Forsberg,26,https://cdn.sofifa.org/players/4/19/208448.png,Sweden,https://cdn.sofifa.org/flags/46.png,RB Leipzig,€26M,€67K,7-Jan-15,2022,€46.2M
254,207494,J. Lingard,25,https://cdn.sofifa.org/players/4/19/207494.png,England,https://cdn.sofifa.org/flags/14.png,Manchester United,€26.5M,€140K,1-Jul-10,2021,€51M
255,207471,F. Vázquez,29,https://cdn.sofifa.org/players/4/19/207471.png,Argentina,https://cdn.sofifa.org/flags/52.png,Sevilla FC,€21.5M,€27K,16-Jul-16,2021,€45.2M
256,205678,E. Višća,28,https://cdn.sofifa.org/players/4/19/205678.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,Medipol Başakşehir FK,€22.5M,€40K,16-Aug-11,2021,€42.8M
257,205452,A. Rüdiger,25,https://cdn.sofifa.org/players/4/19/205452.png,Germany,https://cdn.sofifa.org/flags/21.png,Chelsea,€22.5M,€110K,9-Jul-17,2022,€43.3M
258,203551,A. Florenzi,27,https://cdn.sofifa.org/players/4/19/203551.png,Italy,https://cdn.sofifa.org/flags/27.png,Roma,€20.5M,€73K,1-Jul-10,2023,€36.4M
259,203263,H. Maguire,25,https://cdn.sofifa.org/players/4/19/203263.png,England,https://cdn.sofifa.org/flags/14.png,Leicester City,€23.5M,€77K,15-Jun-17,2023,€46.4M
260,202371,T. Meunier,26,https://cdn.sofifa.org/players/4/19/202371.png,Belgium,https://cdn.sofifa.org/flags/7.png,Paris Saint-Germain,€21M,€87K,3-Jul-16,2020,€40.4M
261,201956,S. Sané,27,https://cdn.sofifa.org/players/4/19/201956.png,Senegal,https://cdn.sofifa.org/flags/136.png,FC Schalke 04,€18.5M,€41K,1-Jul-18,2022,€31.5M
262,201455,G. Kondogbia,25,https://cdn.sofifa.org/players/4/19/201455.png,Central African Rep.,https://cdn.sofifa.org/flags/105.png,Valencia CF,€27.5M,€46K,2-Jul-18,2022,€59.8M
263,201400,Rafinha,25,https://cdn.sofifa.org/players/4/19/201400.png,Brazil,https://cdn.sofifa.org/flags/54.png,FC Barcelona,€29.5M,€165K,1-Jul-13,2020,€62.7M
264,201305,Gabriel Paulista,27,https://cdn.sofifa.org/players/4/19/201305.png,Brazil,https://cdn.sofifa.org/flags/54.png,Valencia CF,€21M,€44K,18-Aug-17,2022,€45.7M
265,201153,Morata,25,https://cdn.sofifa.org/players/4/19/201153.png,Spain,https://cdn.sofifa.org/flags/45.png,Chelsea,€28.5M,€135K,21-Jul-17,2022,€54.9M
266,199987,J. Cillessen,29,https://cdn.sofifa.org/players/4/19/199987.png,Netherlands,https://cdn.sofifa.org/flags/34.png,FC Barcelona,€18M,€135K,25-Aug-16,2021,€38.3M
